"IdUbigeo","Departamento","Provincia","Distrito","Genero","TotalPoblacion","CantidadAfiliados","PorcentajeAP"
240103,TUMBES,TUMBES,LA CRUZ,MASCULINO,4780,3670,0.77
30502,APURIMAC,COTABAMBAS,COTABAMBAS,MASCULINO,2113,2033,0.96
210601,PUNO,HUANCANE,HUANCANE,MASCULINO,9784,9791,1
150713,LIMA,HUAROCHIRI,MARIATANA,FEMENINO,722,755,1.05
10402,AMAZONAS,CONDORCANQUI,EL CENEPA,FEMENINO,4771,8858,1.86
210212,PUNO,AZANGARO,SAN JOSE,FEMENINO,2778,2302,0.83
190304,PASCO,OXAPAMPA,PALCAZU,MASCULINO,5231,5039,0.96
90503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,FEMENINO,1667,1427,0.86
40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,MASCULINO,26255,15947,0.61
10514,AMAZONAS,LUYA,PISUQUIA,FEMENINO,3301,2469,0.75
30107,APURIMAC,ABANCAY,PICHIRHUA,FEMENINO,2049,1533,0.75
90310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,MASCULINO,3892,441,0.11
10520,AMAZONAS,LUYA,SANTA CATALINA,FEMENINO,950,1046,1.1
51006,AYACUCHO,VICTOR FAJARDO,CAYARA,FEMENINO,566,450,0.8
40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,FEMENINO,24289,15947,0.66
150810,LIMA,HUAURA,SANTA MARIA,FEMENINO,17780,13057,0.73
50804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,MASCULINO,1297,743,0.57
110501,ICA,PISCO,PISCO,MASCULINO,28899,19028,0.66
101103,HUANUCO,YAROWILCA,CHACABAMBA,MASCULINO,2013,693,0.34
40204,AREQUIPA,CAMANA,MARISCAL CACERES,FEMENINO,3507,2590,0.74
20611,ANCASH,CARHUAZ,YUNGAR,FEMENINO,1702,1603,0.94
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,FEMENINO,3651,3242,0.89
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,FEMENINO,3790,2677,0.71
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUNA,FEMENINO,2594,1001,0.39
60405,CAJAMARCA,CHOTA,CHIMBAN,MASCULINO,1841,1240,0.67
211201,PUNO,SANDIA,SANDIA,FEMENINO,6366,5776,0.91
151024,LIMA,YAUYOS,QUINCHES,MASCULINO,520,322,0.62
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,MASCULINO,5138,7544,1.47
90103,HUANCAVELICA,HUANCAVELICA,ACORIA,FEMENINO,17952,10268,0.57
110104,ICA,ICA,OCUCAJE,MASCULINO,1922,1487,0.77
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,MASCULINO,1033,298,0.29
120211,JUNIN,CONCEPCION,MITO,MASCULINO,763,638,0.84
40808,AREQUIPA,LA UNION,SAYLA,FEMENINO,338,139,0.41
30414,APURIMAC,AYMARAES,TAPAIRIHUA,MASCULINO,1105,903,0.82
30605,APURIMAC,CHINCHEROS,OCOBAMBA,FEMENINO,4158,3759,0.9
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,FEMENINO,3483,2519,0.72
90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,FEMENINO,1590,1432,0.9
120202,JUNIN,CONCEPCION,ACO,FEMENINO,836,874,1.05
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,MASCULINO,2009,897,0.45
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,FEMENINO,3711,2581,0.7
100903,HUANUCO,PUERTO INCA,HONORIA,FEMENINO,3559,2970,0.83
10506,AMAZONAS,LUYA,INGUILPATA,MASCULINO,289,204,0.71
80911,CUSCO,LA CONVENCION,INKAWASI,MASCULINO,2434,609,0.25
150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,FEMENINO,257,209,0.81
30607,APURIMAC,CHINCHEROS,URANMARCA,FEMENINO,1836,1186,0.65
90410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,FEMENINO,257,264,1.03
60504,CAJAMARCA,CONTUMAZA,GUZMANGO,MASCULINO,1628,1357,0.83
40705,AREQUIPA,ISLAY,MEJIA,FEMENINO,607,298,0.49
80301,CUSCO,ANTA,ANTA,MASCULINO,8854,9770,1.1
20507,ANCASH,BOLOGNESI,COLQUIOC,MASCULINO,1973,878,0.45
51103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,FEMENINO,496,416,0.84
10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,FEMENINO,3439,2694,0.78
200705,PIURA,TALARA,LOS ORGANOS,MASCULINO,4788,4071,0.85
200202,PIURA,AYABACA,FRIAS,FEMENINO,12632,11250,0.89
180301,MOQUEGUA,ILO,ILO,FEMENINO,34399,20787,0.6
61303,CAJAMARCA,SANTA CRUZ,CATACHE,MASCULINO,4557,4680,1.03
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,MASCULINO,22828,23134,1.01
140111,LAMBAYEQUE,CHICLAYO,PICSI,FEMENINO,6365,3185,0.5
210501,PUNO,EL COLLAO,ILAVE,MASCULINO,30419,22975,0.76
120114,JUNIN,HUANCAYO,EL TAMBO,MASCULINO,87752,54500,0.62
80602,CUSCO,CANCHIS,CHECACUPE,MASCULINO,2667,2148,0.81
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,MASCULINO,2208,2136,0.97
30215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,FEMENINO,4918,4702,0.96
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,MASCULINO,1166,1210,1.04
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,FEMENINO,6909,9484,1.37
10105,AMAZONAS,CHACHAPOYAS,CHILIQUIN,FEMENINO,369,386,1.05
21706,ANCASH,RECUAY,MARCA,MASCULINO,495,384,0.78
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,FEMENINO,1918,594,0.31
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,FEMENINO,8850,5362,0.61
61104,CAJAMARCA,SAN MIGUEL,CATILLUC,MASCULINO,1785,1668,0.93
40122,AREQUIPA,AREQUIPA,SOCABAYA,FEMENINO,40542,20469,0.5
51101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,FEMENINO,4172,3515,0.84
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,MASCULINO,5225,6080,1.16
50602,AYACUCHO,LUCANAS,AUCARA,MASCULINO,2965,943,0.32
120201,JUNIN,CONCEPCION,CONCEPCION,MASCULINO,8035,6473,0.81
21909,ANCASH,SIHUAS,SAN JUAN,FEMENINO,3271,4012,1.23
220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,FEMENINO,14277,14522,1.02
210404,PUNO,CHUCUITO,KELLUYO,FEMENINO,13430,2282,0.17
20903,ANCASH,CORONGO,BAMBAS,MASCULINO,250,221,0.88
210104,PUNO,PUNO,ATUNCOLLA,MASCULINO,3047,2434,0.8
40106,AREQUIPA,AREQUIPA,CHIGUATA,FEMENINO,1581,1254,0.79
210502,PUNO,EL COLLAO,CAPASO,FEMENINO,1158,413,0.36
120213,JUNIN,CONCEPCION,ORCOTUNA,MASCULINO,2196,2405,1.1
151003,LIMA,YAUYOS,ALLAUCA,FEMENINO,1280,419,0.33
60402,CAJAMARCA,CHOTA,ANGUIA,FEMENINO,2113,1815,0.86
90205,HUANCAVELICA,ACOBAMBA,MARCAS,MASCULINO,1170,780,0.67
10301,AMAZONAS,BONGARA,JUMBILLA,FEMENINO,900,548,0.61
90117,HUANCAVELICA,HUANCAVELICA,YAULI,MASCULINO,17877,11625,0.65
120305,JUNIN,CHANCHAMAYO,SAN RAMON,FEMENINO,13757,10207,0.74
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,MASCULINO,5434,2394,0.44
220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,FEMENINO,21872,17712,0.81
40303,AREQUIPA,CARAVELI,ATICO,MASCULINO,1985,1906,0.96
210504,PUNO,EL COLLAO,SANTA ROSA,FEMENINO,4024,1579,0.39
160107,LORETO,MAYNAS,NAPO,MASCULINO,8165,8233,1.01
150804,LIMA,HUAURA,CHECRAS,FEMENINO,982,205,0.21
10502,AMAZONAS,LUYA,CAMPORREDONDO,MASCULINO,3370,3305,0.98
80505,CUSCO,CANAS,LAYO,FEMENINO,3224,2760,0.86
20103,ANCASH,HUARAZ,COLCABAMBA,MASCULINO,388,127,0.33
60805,CAJAMARCA,JAEN,HUABAL,FEMENINO,3640,4328,1.19
230405,TACNA,TARATA,SITAJARA,MASCULINO,356,105,0.29
50502,AYACUCHO,LA MAR,ANCO,FEMENINO,6225,5146,0.83
150511,LIMA,CANETE,PACARAN,MASCULINO,961,697,0.73
150134,LIMA,LIMA,SAN LUIS,FEMENINO,29505,18844,0.64
210309,PUNO,CARABAYA,SAN GABAN,FEMENINO,2422,2548,1.05
21012,ANCASH,HUARI,RAHUAPAMPA,MASCULINO,380,387,1.02
190305,PASCO,OXAPAMPA,POZUZO,MASCULINO,4700,3271,0.7
230105,TACNA,TACNA,INCLAN,FEMENINO,4207,1187,0.28
40302,AREQUIPA,CARAVELI,ACARI,FEMENINO,1830,1927,1.05
21204,ANCASH,HUAYLAS,HUAYLAS,FEMENINO,708,732,1.03
210106,PUNO,PUNO,CHUCUITO,MASCULINO,3854,3079,0.8
20204,ANCASH,AIJA,LA MERCED,MASCULINO,1187,797,0.67
120406,JUNIN,JAUJA,CURICACA,FEMENINO,824,472,0.57
81005,CUSCO,PARURO,HUANOQUITE,FEMENINO,2916,2641,0.91
30709,APURIMAC,GRAU,SAN ANTONIO,FEMENINO,197,119,0.6
40505,AREQUIPA,CAYLLOMA,CAYLLOMA,MASCULINO,1466,1463,1
120415,JUNIN,JAUJA,MARCO,MASCULINO,909,786,0.86
100105,HUANUCO,HUANUCO,MARGOS,MASCULINO,5274,3059,0.58
60608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,FEMENINO,2659,2290,0.86
220801,SAN MARTIN,RIOJA,RIOJA,MASCULINO,12429,11419,0.92
30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,MASCULINO,1569,997,0.64
80301,CUSCO,ANTA,ANTA,FEMENINO,8224,9770,1.19
22007,ANCASH,YUNGAY,SHUPLUY,MASCULINO,1275,1860,1.46
90608,HUANCAVELICA,HUAYTARA,QUERCO,MASCULINO,477,357,0.75
10703,AMAZONAS,UTCUBAMBA,CUMBA,MASCULINO,4335,4961,1.14
80305,CUSCO,ANTA,HUAROCONDO,FEMENINO,2908,2528,0.87
80308,CUSCO,ANTA,PUCYURA,MASCULINO,2078,1621,0.78
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,FEMENINO,1228,252,0.21
50908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,FEMENINO,521,397,0.76
40123,AREQUIPA,AREQUIPA,TIABAYA,FEMENINO,7421,5625,0.76
150511,LIMA,CANETE,PACARAN,FEMENINO,942,697,0.74
60310,CAJAMARCA,CELENDIN,SUCRE,FEMENINO,2968,2756,0.93
210303,PUNO,CARABAYA,AYAPATA,MASCULINO,5630,3084,0.55
120705,JUNIN,TARMA,LA UNION,FEMENINO,1650,1294,0.78
150125,LIMA,LIMA,PUENTE PIEDRA,FEMENINO,185763,125116,0.67
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,MASCULINO,1656,594,0.36
150708,LIMA,HUAROCHIRI,HUANZA,FEMENINO,1624,185,0.11
200308,PIURA,HUANCABAMBA,SONDORILLO,FEMENINO,5413,5988,1.11
220105,SAN MARTIN,MOYOBAMBA,SORITOR,MASCULINO,17863,11201,0.63
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,FEMENINO,10779,12270,1.14
120704,JUNIN,TARMA,HUASAHUASI,FEMENINO,7844,5245,0.67
200108,PIURA,PIURA,EL TALLAN,MASCULINO,2526,2765,1.09
20306,ANCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY,FEMENINO,810,674,0.83
210605,PUNO,HUANCANE,PUSI,MASCULINO,3317,2481,0.75
20304,ANCASH,ANTONIO RAIMONDI,CHINGAS,FEMENINO,975,915,0.94
150514,LIMA,CANETE,SAN LUIS,FEMENINO,6767,4881,0.72
10507,AMAZONAS,LUYA,LONGUITA,FEMENINO,613,417,0.68
221005,SAN MARTIN,TOCACHE,UCHIZA,FEMENINO,11347,8344,0.74
40104,AREQUIPA,AREQUIPA,CERRO COLORADO,FEMENINO,75036,55655,0.74
200806,PIURA,SECHURA,RINCONADA-LLICUAR,FEMENINO,1578,1303,0.83
150509,LIMA,CANETE,MALA,MASCULINO,18188,12017,0.66
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,FEMENINO,2217,897,0.4
210201,PUNO,AZANGARO,AZANGARO,MASCULINO,14948,14834,0.99
61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,MASCULINO,10980,9370,0.85
150111,LIMA,LIMA,EL AGUSTINO,MASCULINO,103553,77500,0.75
40806,AREQUIPA,LA UNION,PUYCA,MASCULINO,1493,1353,0.91
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,MASCULINO,3721,2961,0.8
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,FEMENINO,6511,5203,0.8
50905,AYACUCHO,SUCRE,HUACANA,FEMENINO,334,184,0.55
120203,JUNIN,CONCEPCION,ANDAMARCA,MASCULINO,2463,2470,1
250202,UCAYALI,ATALAYA,SEPAHUA,MASCULINO,4424,4335,0.98
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,FEMENINO,3733,4270,1.14
30702,APURIMAC,GRAU,CURPAHUASI,MASCULINO,1228,956,0.78
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,MASCULINO,12052,10192,0.85
210215,PUNO,AZANGARO,TIRAPATA,MASCULINO,1678,1449,0.86
120210,JUNIN,CONCEPCION,MATAHUASI,MASCULINO,2810,2268,0.81
60508,CAJAMARCA,CONTUMAZA,YONAN,MASCULINO,4048,2877,0.71
150905,LIMA,OYON,NAVAN,MASCULINO,606,411,0.68
150505,LIMA,CANETE,CHILCA,FEMENINO,8566,7291,0.85
21910,ANCASH,SIHUAS,SICSIBAMBA,FEMENINO,868,791,0.91
50411,AYACUCHO,HUANTA,PUCACOLPA,MASCULINO,4161,1072,0.26
30104,APURIMAC,ABANCAY,CURAHUASI,FEMENINO,9317,8429,0.9
120601,JUNIN,SATIPO,SATIPO,FEMENINO,21933,19457,0.89
150507,LIMA,CANETE,IMPERIAL,FEMENINO,20716,14858,0.72
120416,JUNIN,JAUJA,MASMA,FEMENINO,998,895,0.9
40101,AREQUIPA,AREQUIPA,AREQUIPA,MASCULINO,30202,14005,0.46
160504,LORETO,REQUENA,EMILIO SAN MARTIN,MASCULINO,3665,3263,0.89
150502,LIMA,CANETE,ASIA,MASCULINO,4972,3029,0.61
20302,ANCASH,ANTONIO RAIMONDI,ACZO,MASCULINO,1141,973,0.85
220401,SAN MARTIN,HUALLAGA,SAPOSOA,FEMENINO,6086,7342,1.21
120128,JUNIN,HUANCAYO,QUILCAS,MASCULINO,2358,1763,0.75
21707,ANCASH,RECUAY,PAMPAS CHICO,FEMENINO,1010,388,0.38
211101,PUNO,SAN ROMAN,JULIACA,FEMENINO,107525,116498,1.08
50406,AYACUCHO,HUANTA,SANTILLANA,FEMENINO,2437,3209,1.32
110202,ICA,CHINCHA,ALTO LARAN,MASCULINO,3824,1898,0.5
230101,TACNA,TACNA,TACNA,MASCULINO,42789,37151,0.87
60413,CAJAMARCA,CHOTA,PACCHA,MASCULINO,2824,2710,0.96
230111,TACNA,TACNA,LA YARADA LOS PALOS,MASCULINO,3290,1157,0.35
150109,LIMA,LIMA,CIENEGUILLA,MASCULINO,25195,11919,0.47
30213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,FEMENINO,13520,10541,0.78
130203,LA LIBERTAD,ASCOPE,CHOCOPE,FEMENINO,4828,2830,0.59
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,MASCULINO,437,531,1.22
220305,SAN MARTIN,EL DORADO,SHATOJA,MASCULINO,1572,1234,0.78
230202,TACNA,CANDARAVE,CAIRANI,MASCULINO,659,375,0.57
200110,PIURA,PIURA,LA UNION,FEMENINO,20640,17576,0.85
50803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,FEMENINO,212,205,0.97
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,FEMENINO,1073,729,0.68
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,FEMENINO,1031,1016,0.99
10612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,MASCULINO,1803,1001,0.56
30710,APURIMAC,GRAU,SANTA ROSA,MASCULINO,387,306,0.79
101108,HUANUCO,YAROWILCA,CHORAS,MASCULINO,1994,1245,0.62
110505,ICA,PISCO,PARACAS,FEMENINO,3759,1916,0.51
60611,CAJAMARCA,CUTERVO,SANTA CRUZ,MASCULINO,1488,1370,0.92
40303,AREQUIPA,CARAVELI,ATICO,FEMENINO,2410,1906,0.79
200706,PIURA,TALARA,MANCORA,MASCULINO,6692,5623,0.84
110301,ICA,NAZCA,NAZCA,MASCULINO,13970,12105,0.87
80602,CUSCO,CANCHIS,CHECACUPE,FEMENINO,2443,2148,0.88
60102,CAJAMARCA,CAJAMARCA,ASUNCION,FEMENINO,6333,4625,0.73
120113,JUNIN,HUANCAYO,CULLHUAS,FEMENINO,1145,986,0.86
150704,LIMA,HUAROCHIRI,CARAMPOMA,FEMENINO,983,151,0.15
21016,ANCASH,HUARI,UCO,MASCULINO,833,649,0.78
130504,LA LIBERTAD,JULCAN,HUASO,FEMENINO,3898,3159,0.81
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,MASCULINO,1159,742,0.64
90703,HUANCAVELICA,TAYACAJA,ACRAQUIA,FEMENINO,2481,2014,0.81
40608,AREQUIPA,CONDESUYOS,YANAQUIHUA,MASCULINO,3009,1666,0.55
220403,SAN MARTIN,HUALLAGA,EL ESLABON,FEMENINO,2036,1030,0.51
240101,TUMBES,TUMBES,TUMBES,MASCULINO,58193,39487,0.68
210209,PUNO,AZANGARO,POTONI,FEMENINO,3183,2145,0.67
20107,ANCASH,HUARAZ,LA LIBERTAD,MASCULINO,638,596,0.93
50620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,FEMENINO,342,278,0.81
160504,LORETO,REQUENA,EMILIO SAN MARTIN,FEMENINO,4097,3263,0.8
160509,LORETO,REQUENA,TAPICHE,FEMENINO,705,421,0.6
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,MASCULINO,3054,4270,1.4
120424,JUNIN,JAUJA,PANCAN,MASCULINO,690,698,1.01
80207,CUSCO,ACOMAYO,SANGARARA,FEMENINO,1835,1764,0.96
20112,ANCASH,HUARAZ,TARICA,MASCULINO,3097,2873,0.93
100112,HUANUCO,HUANUCO,YACUS,MASCULINO,3813,992,0.26
90114,HUANCAVELICA,HUANCAVELICA,PALCA,FEMENINO,1605,1062,0.66
50508,AYACUCHO,LA MAR,TAMBO,FEMENINO,10294,6975,0.68
10206,AMAZONAS,BAGUA,LA PECA,FEMENINO,4148,3146,0.76
20506,ANCASH,BOLOGNESI,CANIS,MASCULINO,570,104,0.18
40513,AREQUIPA,CAYLLOMA,MADRIGAL,MASCULINO,267,285,1.07
210709,PUNO,LAMPA,SANTA LUCIA,MASCULINO,4142,3061,0.74
110508,ICA,PISCO,TUPAC AMARU INCA,MASCULINO,9428,5387,0.57
220509,SAN MARTIN,LAMAS,SHANAO,FEMENINO,1807,972,0.54
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,MASCULINO,34126,34609,1.01
130401,LA LIBERTAD,CHEPEN,CHEPEN,FEMENINO,24473,18971,0.78
190302,PASCO,OXAPAMPA,CHONTABAMBA,FEMENINO,1793,1991,1.11
210305,PUNO,CARABAYA,CORANI,MASCULINO,2026,1980,0.98
150722,LIMA,HUAROCHIRI,SAN MATEO,FEMENINO,2714,1746,0.64
61302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,FEMENINO,733,757,1.03
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MASCULINO,443,327,0.74
130801,LA LIBERTAD,PATAZ,TAYABAMBA,MASCULINO,8046,6899,0.86
90605,HUANCAVELICA,HUAYTARA,LARAMARCA,MASCULINO,432,290,0.67
90309,HUANCAVELICA,ANGARAES,JULCAMARCA,FEMENINO,936,526,0.56
90117,HUANCAVELICA,HUANCAVELICA,YAULI,FEMENINO,16522,11625,0.7
120128,JUNIN,HUANCAYO,QUILCAS,FEMENINO,1948,1763,0.91
10517,AMAZONAS,LUYA,SAN FRANCISCO DE YESO,FEMENINO,433,197,0.45
190112,PASCO,PASCO,VICCO,FEMENINO,1299,1040,0.8
120126,JUNIN,HUANCAYO,PUCARA,MASCULINO,2769,2648,0.96
30207,APURIMAC,ANDAHUAYLAS,KISHUARA,MASCULINO,4778,3335,0.7
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,MASCULINO,129662,84925,0.65
210607,PUNO,HUANCANE,TARACO,FEMENINO,7153,6825,0.95
120606,JUNIN,SATIPO,PANGOA,MASCULINO,28307,30452,1.08
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,MASCULINO,969,333,0.34
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,MASCULINO,913,198,0.22
40702,AREQUIPA,ISLAY,COCACHACRA,MASCULINO,4647,3143,0.68
110506,ICA,PISCO,SAN ANDRES,MASCULINO,7067,6378,0.9
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,FEMENINO,3385,5839,1.72
210807,PUNO,MELGAR,ORURILLO,FEMENINO,5315,4490,0.84
10106,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,FEMENINO,1089,897,0.82
40410,AREQUIPA,CASTILLA,PAMPACOLCA,FEMENINO,1428,1104,0.77
220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,FEMENINO,7187,8744,1.22
60105,CAJAMARCA,CAJAMARCA,ENCANADA,FEMENINO,11509,12367,1.07
30604,APURIMAC,CHINCHEROS,HUACCANA,MASCULINO,4572,3848,0.84
130108,LA LIBERTAD,TRUJILLO,POROTO,MASCULINO,1669,1856,1.11
210404,PUNO,CHUCUITO,KELLUYO,MASCULINO,12985,2282,0.18
90603,HUANCAVELICA,HUAYTARA,CORDOVA,FEMENINO,1565,440,0.28
10302,AMAZONAS,BONGARA,CHISQUILLA,FEMENINO,192,176,0.92
210608,PUNO,HUANCANE,VILQUE CHICO,FEMENINO,4327,3994,0.92
40406,AREQUIPA,CASTILLA,CHOCO,FEMENINO,569,311,0.55
21206,ANCASH,HUAYLAS,PAMPAROMAS,FEMENINO,4694,4681,1
230301,TACNA,JORGE BASADRE,LOCUMBA,MASCULINO,1320,831,0.63
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,FEMENINO,1357,1153,0.85
151021,LIMA,YAUYOS,MIRAFLORES,FEMENINO,237,124,0.52
150107,LIMA,LIMA,CHACLACAYO,MASCULINO,23913,15953,0.67
130110,LA LIBERTAD,TRUJILLO,SIMBAL,MASCULINO,2235,1962,0.88
80306,CUSCO,ANTA,LIMATAMBO,MASCULINO,5025,3686,0.73
90510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,FEMENINO,1467,1150,0.78
150203,LIMA,BARRANCA,PATIVILCA,FEMENINO,10032,7848,0.78
40806,AREQUIPA,LA UNION,PUYCA,FEMENINO,1461,1353,0.93
90104,HUANCAVELICA,HUANCAVELICA,CONAYCA,FEMENINO,610,374,0.61
220304,SAN MARTIN,EL DORADO,SANTA ROSA,MASCULINO,5118,3286,0.64
130205,LA LIBERTAD,ASCOPE,PAIJAN,FEMENINO,13046,10878,0.83
101104,HUANUCO,YAROWILCA,APARICIO POMARES,FEMENINO,2739,2970,1.08
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,MASCULINO,30227,18877,0.62
200114,PIURA,PIURA,TAMBO GRANDE,FEMENINO,62542,42200,0.67
81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,FEMENINO,6765,6745,1
160802,LORETO,PUTUMAYO,ROSA PANDURO,FEMENINO,429,202,0.47
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,MASCULINO,9391,6477,0.69
160505,LORETO,REQUENA,MAQUIA,FEMENINO,4516,4412,0.98
150803,LIMA,HUAURA,CALETA DE CARQUIN,MASCULINO,2752,2083,0.76
30407,APURIMAC,AYMARAES,IHUAYLLO,FEMENINO,401,138,0.34
21203,ANCASH,HUAYLAS,HUATA,FEMENINO,813,676,0.83
61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,MASCULINO,3449,3129,0.91
80910,CUSCO,LA CONVENCION,PICHARI,MASCULINO,9647,14624,1.52
90720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,MASCULINO,1127,236,0.21
220102,SAN MARTIN,MOYOBAMBA,CALZADA,MASCULINO,2223,2001,0.9
50807,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,FEMENINO,363,229,0.63
160205,LORETO,ALTO AMAZONAS,JEBEROS,MASCULINO,2681,2831,1.06
210302,PUNO,CARABAYA,AJOYANI,FEMENINO,1086,908,0.84
230206,TACNA,CANDARAVE,QUILAHUANI,FEMENINO,629,375,0.6
61310,CAJAMARCA,SANTA CRUZ,UTICYACU,FEMENINO,832,618,0.74
40128,AREQUIPA,AREQUIPA,YURA,FEMENINO,13142,11216,0.85
30219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,FEMENINO,1445,997,0.69
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,MASCULINO,976,978,1
21011,ANCASH,HUARI,PONTO,FEMENINO,1639,1425,0.87
51008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,MASCULINO,683,567,0.83
21803,ANCASH,SANTA,COISHCO,MASCULINO,8260,5588,0.68
220708,SAN MARTIN,PICOTA,SHAMBOYACU,MASCULINO,5710,5379,0.94
210603,PUNO,HUANCANE,HUATASANI,MASCULINO,2810,1403,0.5
50601,AYACUCHO,LUCANAS,PUQUIO,FEMENINO,7057,6229,0.88
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,MASCULINO,1783,1862,1.04
150705,LIMA,HUAROCHIRI,CHICLA,MASCULINO,2709,594,0.22
80803,CUSCO,ESPINAR,COPORAQUE,MASCULINO,9098,4742,0.52
90601,HUANCAVELICA,HUAYTARA,HUAYTARA,FEMENINO,1063,950,0.89
120809,JUNIN,YAULI,SUITUCANCHA,FEMENINO,506,345,0.68
20803,ANCASH,CASMA,COMANDANTE NOEL,MASCULINO,986,945,0.96
210603,PUNO,HUANCANE,HUATASANI,FEMENINO,2770,1403,0.51
60803,CAJAMARCA,JAEN,CHONTALI,MASCULINO,5048,5132,1.02
200701,PIURA,TALARA,PARINAS,FEMENINO,46647,29556,0.63
210505,PUNO,EL COLLAO,CONDURIRI,MASCULINO,2248,898,0.4
210307,PUNO,CARABAYA,ITUATA,MASCULINO,2876,2475,0.86
90503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,MASCULINO,1808,1427,0.79
60809,CAJAMARCA,JAEN,SALLIQUE,MASCULINO,4292,3839,0.89
120136,JUNIN,HUANCAYO,VIQUES,FEMENINO,1068,1112,1.04
100903,HUANUCO,PUERTO INCA,HONORIA,MASCULINO,2920,2970,1.02
200504,PIURA,PAITA,COLAN,FEMENINO,6491,6074,0.94
